abbreviation,rarity,count,condition,is_first_ed,language_id,product_id,id,comments,status,from,game_id,comments_special_cm,comments_special_ad,prix_a_envoyer,guid,price,comment_mkm
SD8,Common,1,NM,False,2,102196,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD8-1NM-008-2-f-RG[01],(08)YRG[01]-SD8-1NM-008-2-f-RG[01]-102196,NaN,(08)YRG[01]-SD8-1NM-2-F-102196,NaN,(08)YRG[01]-SD8-1NM-008-2-f-RG[01]
SD8,Common,2,NM,True,2,102196,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD8-1NM-008-2-t-RG[01],(08)YRG[01]-SD8-1NM-008-2-t-RG[01]-102196,NaN,(08)YRG[01]-SD8-1NM-2-T-102196,NaN,(08)YRG[01]-SD8-1NM-008-2-t-RG[01]
SD6,Common,6,EX,True,2,102204,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD6-2EX-014-2-t-RG[01],(08)YRG[01]-SD6-2EX-014-2-t-RG[01]-102204,NaN,(08)YRG[01]-SD6-2EX-2-T-102204,NaN,(08)YRG[01]-SD6-2EX-014-2-t-RG[01]
SD6,Common,7,GD,True,2,102204,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD6-3GD-014-2-t-RG[01],(08)YRG[01]-SD6-3GD-014-2-t-RG[01]-102204,NaN,(08)YRG[01]-SD6-3GD-2-T-102204,NaN,(08)YRG[01]-SD6-3GD-014-2-t-RG[01]
SD6,Common,2,LP,True,2,102204,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD6-4LP-014-2-t-RG[01],(08)YRG[01]-SD6-4LP-014-2-t-RG[01]-102204,NaN,(08)YRG[01]-SD6-4LP-2-T-102204,NaN,(08)YRG[01]-SD6-4LP-014-2-t-RG[01]
SD6,Common,10,NM,True,2,102204,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD6-1NM-014-2-t-RG[01],(08)YRG[01]-SD6-1NM-014-2-t-RG[01]-102204,NaN,(08)YRG[01]-SD6-1NM-2-T-102204,NaN,(08)YRG[01]-SD6-1NM-014-2-t-RG[01]
SD3,Common,1,EX,True,2,102218,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD3-2EX-UNK-2-t-RG[01],(08)YRG[01]-SD3-2EX-UNK-2-t-RG[01]-102218,NaN,(08)YRG[01]-SD3-2EX-2-T-102218,NaN,(08)YRG[01]-SD3-2EX-UNK-2-t-RG[01]
SD3,Common,1,GD,True,2,102218,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD3-3GD-UNK-2-t-RG[01],(08)YRG[01]-SD3-3GD-UNK-2-t-RG[01]-102218,NaN,(08)YRG[01]-SD3-3GD-2-T-102218,NaN,(08)YRG[01]-SD3-3GD-UNK-2-t-RG[01]
SD3,Common,1,LP,True,2,102218,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD3-4LP-UNK-2-t-RG[01],(08)YRG[01]-SD3-4LP-UNK-2-t-RG[01]-102218,NaN,(08)YRG[01]-SD3-4LP-2-T-102218,NaN,(08)YRG[01]-SD3-4LP-UNK-2-t-RG[01]
SD3,Common,5,NM,True,2,102218,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD3-1NM-UNK-2-t-RG[01],(08)YRG[01]-SD3-1NM-UNK-2-t-RG[01]-102218,NaN,(08)YRG[01]-SD3-1NM-2-T-102218,NaN,(08)YRG[01]-SD3-1NM-UNK-2-t-RG[01]
DCR,Common,4,EX,False,2,102223,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-2EX-022-2-f-RG[01],(08)YRG[01]-DCR-2EX-022-2-f-RG[01]-102223,NaN,(08)YRG[01]-DCR-2EX-2-F-102223,NaN,(08)YRG[01]-DCR-2EX-022-2-f-RG[01]
DCR,Common,1,GD,True,1,102223,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-3GD-022-1-t-RG[01],(08)YRG[01]-DCR-3GD-022-1-t-RG[01]-102223,NaN,(08)YRG[01]-DCR-3GD-1-T-102223,NaN,(08)YRG[01]-DCR-3GD-022-1-t-RG[01]
DCR,Common,2,NM,False,1,102223,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-1NM-022-1-f-RG[01],(08)YRG[01]-DCR-1NM-022-1-f-RG[01]-102223,NaN,(08)YRG[01]-DCR-1NM-1-F-102223,NaN,(08)YRG[01]-DCR-1NM-022-1-f-RG[01]
PGD,Rare,1,GD,False,1,102263,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-PGD-3GD-035-1-f-RG[01],(08)YRG[01]-PGD-3GD-035-1-f-RG[01]-102263,NaN,(08)YRG[01]-PGD-3GD-1-F-102263,NaN,(08)YRG[01]-PGD-3GD-035-1-f-RG[01]
PGD,Rare,3,GD,True,1,102263,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-PGD-3GD-035-1-t-RG[01],(08)YRG[01]-PGD-3GD-035-1-t-RG[01]-102263,NaN,(08)YRG[01]-PGD-3GD-1-T-102263,NaN,(08)YRG[01]-PGD-3GD-035-1-t-RG[01]
DP1,Super Rare,1,EX,False,2,102297,0.0,,to_create,MEV_BDD,3,(09)YRF[01]-DP1-023-2-f-RF[01],(09)YRF[01]-DP1-2EX-023-2-f-RF[01]-102297,NaN,(09)YRF[01]-DP1-2EX-2-F-102297,NaN,(09)YRF[01]-DP1-023-2-f-RF[01]
DP1,Super Rare,1,GD,False,2,102297,0.0,,to_create,MEV_BDD,3,(09)YRF[01]-DP1-023-2-f-RF[01],(09)YRF[01]-DP1-3GD-023-2-f-RF[01]-102297,NaN,(09)YRF[01]-DP1-3GD-2-F-102297,NaN,(09)YRF[01]-DP1-023-2-f-RF[01]
DB1,Common,1,GD,False,1,102311,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-DB1-3GD-177-1-f-RG[01],(08)YRG[01]-DB1-3GD-177-1-f-RG[01]-102311,NaN,(08)YRG[01]-DB1-3GD-1-F-102311,NaN,(08)YRG[01]-DB1-3GD-177-1-f-RG[01]
SD7,Common,2,EX,True,2,102351,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD7-2EX-UNK-2-t-RG[01],(08)YRG[01]-SD7-2EX-UNK-2-t-RG[01]-102351,NaN,(08)YRG[01]-SD7-2EX-2-T-102351,NaN,(08)YRG[01]-SD7-2EX-UNK-2-t-RG[01]
SD7,Common,1,NM,True,2,102351,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD7-1NM-UNK-2-t-RG[01],(08)YRG[01]-SD7-1NM-UNK-2-t-RG[01]-102351,NaN,(08)YRG[01]-SD7-1NM-2-T-102351,NaN,(08)YRG[01]-SD7-1NM-UNK-2-t-RG[01]
SD7,Common,1,PL,True,2,102351,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD7-5PL-UNK-2-t-RG[01],(08)YRG[01]-SD7-5PL-UNK-2-t-RG[01]-102351,NaN,(08)YRG[01]-SD7-5PL-2-T-102351,NaN,(08)YRG[01]-SD7-5PL-UNK-2-t-RG[01]
SDJ,Common,1,EX,False,1,102366,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SDJ-2EX-045-1-f-RG[01],(08)YRG[01]-SDJ-2EX-045-1-f-RG[01]-102366,NaN,(08)YRG[01]-SDJ-2EX-1-F-102366,NaN,(08)YRG[01]-SDJ-2EX-045-1-f-RG[01]
SDK,Common,1,GD,False,1,102367,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SDK-3GD-049-1-f-RG[01],(08)YRG[01]-SDK-3GD-049-1-f-RG[01]-102367,NaN,(08)YRG[01]-SDK-3GD-1-F-102367,NaN,(08)YRG[01]-SDK-3GD-049-1-f-RG[01]
SDK,Common,1,NM,False,1,102367,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SDK-1NM-049-1-f-RG[01],(08)YRG[01]-SDK-1NM-049-1-f-RG[01]-102367,NaN,(08)YRG[01]-SDK-1NM-1-F-102367,NaN,(08)YRG[01]-SDK-1NM-049-1-f-RG[01]
SDP,Common,1,GD,False,1,102368,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SDP-3GD-043-1-f-RG[01],(08)YRG[01]-SDP-3GD-043-1-f-RG[01]-102368,NaN,(08)YRG[01]-SDP-3GD-1-F-102368,NaN,(08)YRG[01]-SDP-3GD-043-1-f-RG[01]
PTDN,Common,1,EX,True,2,102406,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-PTDN-2EX-067-2-t-RG[01],(08)YRG[01]-PTDN-2EX-067-2-t-RG[01]-102406,NaN,(08)YRG[01]-PTDN-2EX-2-T-102406,NaN,(08)YRG[01]-PTDN-2EX-067-2-t-RG[01]
SDJ,Common,1,GD,False,1,102414,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SDJ-3GD-030-1-f-RG[01],(08)YRG[01]-SDJ-3GD-030-1-f-RG[01]-102414,NaN,(08)YRG[01]-SDJ-3GD-1-F-102414,NaN,(08)YRG[01]-SDJ-3GD-030-1-f-RG[01]
SDP,Common,3,GD,False,1,102415,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SDP-3GD-030-1-f-RG[01],(08)YRG[01]-SDP-3GD-030-1-f-RG[01]-102415,NaN,(08)YRG[01]-SDP-3GD-1-F-102415,NaN,(08)YRG[01]-SDP-3GD-030-1-f-RG[01]
SDP,Common,1,PL,False,1,102415,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SDP-5PL-030-1-f-RG[01],(08)YRG[01]-SDP-5PL-030-1-f-RG[01]-102415,NaN,(08)YRG[01]-SDP-5PL-1-F-102415,NaN,(08)YRG[01]-SDP-5PL-030-1-f-RG[01]
SD6,Common,3,EX,True,2,102423,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD6-2EX-008-2-t-RG[01],(08)YRG[01]-SD6-2EX-008-2-t-RG[01]-102423,NaN,(08)YRG[01]-SD6-2EX-2-T-102423,NaN,(08)YRG[01]-SD6-2EX-008-2-t-RG[01]
SD6,Common,4,GD,True,2,102423,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD6-3GD-008-2-t-RG[01],(08)YRG[01]-SD6-3GD-008-2-t-RG[01]-102423,NaN,(08)YRG[01]-SD6-3GD-2-T-102423,NaN,(08)YRG[01]-SD6-3GD-008-2-t-RG[01]
SD6,Common,1,LP,True,2,102423,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD6-4LP-008-2-t-RG[01],(08)YRG[01]-SD6-4LP-008-2-t-RG[01]-102423,NaN,(08)YRG[01]-SD6-4LP-2-T-102423,NaN,(08)YRG[01]-SD6-4LP-008-2-t-RG[01]
SD6,Common,7,NM,True,2,102423,0.0,,to_create,MEV_BDD,3,(08)YRG[01]-SD6-1NM-008-2-t-RG[01],(08)YRG[01]-SD6-1NM-008-2-t-RG[01]-102423,NaN,(08)YRG[01]-SD6-1NM-2-T-102423,NaN,(08)YRG[01]-SD6-1NM-008-2-t-RG[01]
DR1,Common,1,EX,False,1,102440,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-2EX-022-1-f-RG[01],(08)YRG[01]-DR1-2EX-022-1-f-RG[01]-102440,NaN,(08)YRG[01]-DR1-2EX-1-F-102440,NaN,(08)YRG[01]-DR1-2EX-022-1-f-RG[01]
DR1,Common,2,EX,False,2,102440,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-2EX-022-2-f-RG[01],(08)YRG[01]-DR1-2EX-022-2-f-RG[01]-102440,NaN,(08)YRG[01]-DR1-2EX-2-F-102440,NaN,(08)YRG[01]-DR1-2EX-022-2-f-RG[01]
DR1,Common,2,GD,False,2,102440,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-3GD-022-2-f-RG[01],(08)YRG[01]-DR1-3GD-022-2-f-RG[01]-102440,NaN,(08)YRG[01]-DR1-3GD-2-F-102440,NaN,(08)YRG[01]-DR1-3GD-022-2-f-RG[01]
DR1,Common,2,LP,False,2,102440,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-4LP-022-2-f-RG[01],(08)YRG[01]-DR1-4LP-022-2-f-RG[01]-102440,NaN,(08)YRG[01]-DR1-4LP-2-F-102440,NaN,(08)YRG[01]-DR1-4LP-022-2-f-RG[01]
DCR,Common,2,EX,False,2,102443,0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-2EX-089-2-f-RG[01],(08)YRG[01]-DCR-2EX-089-2-f-RG[01]-102443,NaN,(08)YRG[01]-DCR-2EX-2-F-102443,NaN,(08)YRG[01]-DCR-2EX-089-2-f-RG[01]
DCR,Common,4,GD,False,1,102443,0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-3GD-089-1-f-RG[01],(08)YRG[01]-DCR-3GD-089-1-f-RG[01]-102443,NaN,(08)YRG[01]-DCR-3GD-1-F-102443,NaN,(08)YRG[01]-DCR-3GD-089-1-f-RG[01]
DCR,Common,2,NM,False,2,102443,0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-1NM-089-2-f-RG[01],(08)YRG[01]-DCR-1NM-089-2-f-RG[01]-102443,NaN,(08)YRG[01]-DCR-1NM-2-F-102443,NaN,(08)YRG[01]-DCR-1NM-089-2-f-RG[01]
DR1,Common,3,GD,False,2,102472,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-3GD-133-2-f-RG[01],(08)YRG[01]-DR1-3GD-133-2-f-RG[01]-102472,NaN,(08)YRG[01]-DR1-3GD-2-F-102472,NaN,(08)YRG[01]-DR1-3GD-133-2-f-RG[01]
DR1,Common,2,NM,False,2,102472,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-1NM-133-2-f-RG[01],(08)YRG[01]-DR1-1NM-133-2-f-RG[01]-102472,NaN,(08)YRG[01]-DR1-1NM-2-F-102472,NaN,(08)YRG[01]-DR1-1NM-133-2-f-RG[01]
DR1,Common,1,PL,False,2,102472,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-5PL-133-2-f-RG[01],(08)YRG[01]-DR1-5PL-133-2-f-RG[01]-102472,NaN,(08)YRG[01]-DR1-5PL-2-F-102472,NaN,(08)YRG[01]-DR1-5PL-133-2-f-RG[01]
MFC,Common,1,LP,True,1,102473,0,,to_create,MEV_BDD,3,(08)YRG[01]-MFC-4LP-078-1-t-RG[01],(08)YRG[01]-MFC-4LP-078-1-t-RG[01]-102473,NaN,(08)YRG[01]-MFC-4LP-1-T-102473,NaN,(08)YRG[01]-MFC-4LP-078-1-t-RG[01]
LODT,Common,2,GD,True,2,102487,0,,to_create,MEV_BDD,3,(08)YRG[01]-LODT-3GD-040-2-t-RG[01],(08)YRG[01]-LODT-3GD-040-2-t-RG[01]-102487,NaN,(08)YRG[01]-LODT-3GD-2-T-102487,NaN,(08)YRG[01]-LODT-3GD-040-2-t-RG[01]
DR1,Common,1,EX,False,2,102493,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-2EX-023-2-f-RG[01],(08)YRG[01]-DR1-2EX-023-2-f-RG[01]-102493,NaN,(08)YRG[01]-DR1-2EX-2-F-102493,NaN,(08)YRG[01]-DR1-2EX-023-2-f-RG[01]
DR1,Common,1,GD,False,2,102493,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-3GD-023-2-f-RG[01],(08)YRG[01]-DR1-3GD-023-2-f-RG[01]-102493,NaN,(08)YRG[01]-DR1-3GD-2-F-102493,NaN,(08)YRG[01]-DR1-3GD-023-2-f-RG[01]
DR1,Common,1,LP,False,2,102493,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-4LP-023-2-f-RG[01],(08)YRG[01]-DR1-4LP-023-2-f-RG[01]-102493,NaN,(08)YRG[01]-DR1-4LP-2-F-102493,NaN,(08)YRG[01]-DR1-4LP-023-2-f-RG[01]
DR1,Common,1,PO,False,2,102493,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-6PO-023-2-f-RG[01],(08)YRG[01]-DR1-6PO-023-2-f-RG[01]-102493,NaN,(08)YRG[01]-DR1-6PO-2-F-102493,NaN,(08)YRG[01]-DR1-6PO-023-2-f-RG[01]
DB1,Common,1,LP,False,1,102497,0,,to_create,MEV_BDD,3,(08)YRG[01]-DB1-4LP-148-1-f-RG[01],(08)YRG[01]-DB1-4LP-148-1-f-RG[01]-102497,NaN,(08)YRG[01]-DB1-4LP-1-F-102497,NaN,(08)YRG[01]-DB1-4LP-148-1-f-RG[01]
MRD,Common,1,PO,False,1,102498,0,,to_create,MEV_BDD,3,(08)YRG[01]-MRD-6PO-011-1-f-RG[01],(08)YRG[01]-MRD-6PO-011-1-f-RG[01]-102498,NaN,(08)YRG[01]-MRD-6PO-1-F-102498,NaN,(08)YRG[01]-MRD-6PO-011-1-f-RG[01]
DR1,Common,4,EX,False,2,102507,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-2EX-085-2-f-RG[01],(08)YRG[01]-DR1-2EX-085-2-f-RG[01]-102507,NaN,(08)YRG[01]-DR1-2EX-2-F-102507,NaN,(08)YRG[01]-DR1-2EX-085-2-f-RG[01]
DR1,Common,3,GD,False,2,102507,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-3GD-085-2-f-RG[01],(08)YRG[01]-DR1-3GD-085-2-f-RG[01]-102507,NaN,(08)YRG[01]-DR1-3GD-2-F-102507,NaN,(08)YRG[01]-DR1-3GD-085-2-f-RG[01]
DR1,Common,2,NM,False,2,102507,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-1NM-085-2-f-RG[01],(08)YRG[01]-DR1-1NM-085-2-f-RG[01]-102507,NaN,(08)YRG[01]-DR1-1NM-2-F-102507,NaN,(08)YRG[01]-DR1-1NM-085-2-f-RG[01]
DR1,Common,1,PL,False,2,102507,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-5PL-085-2-f-RG[01],(08)YRG[01]-DR1-5PL-085-2-f-RG[01]-102507,NaN,(08)YRG[01]-DR1-5PL-2-F-102507,NaN,(08)YRG[01]-DR1-5PL-085-2-f-RG[01]
DR1,Common,1,PO,False,2,102507,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-6PO-085-2-f-RG[01],(08)YRG[01]-DR1-6PO-085-2-f-RG[01]-102507,NaN,(08)YRG[01]-DR1-6PO-2-F-102507,NaN,(08)YRG[01]-DR1-6PO-085-2-f-RG[01]
TAEV,Rare,2,EX,True,2,102515,0,,to_create,MEV_BDD,3,(08)YRG[01]-TAEV-2EX-072-2-t-RG[01],(08)YRG[01]-TAEV-2EX-072-2-t-RG[01]-102515,NaN,(08)YRG[01]-TAEV-2EX-2-T-102515,NaN,(08)YRG[01]-TAEV-2EX-072-2-t-RG[01]
SD7,Common,3,GD,True,2,102520,0,,to_create,MEV_BDD,3,(08)YRG[01]-SD7-3GD-UNK-2-t-RG[01],(08)YRG[01]-SD7-3GD-UNK-2-t-RG[01]-102520,NaN,(08)YRG[01]-SD7-3GD-2-T-102520,NaN,(08)YRG[01]-SD7-3GD-UNK-2-t-RG[01]
SD7,Common,3,NM,True,2,102520,0,,to_create,MEV_BDD,3,(08)YRG[01]-SD7-1NM-UNK-2-t-RG[01],(08)YRG[01]-SD7-1NM-UNK-2-t-RG[01]-102520,NaN,(08)YRG[01]-SD7-1NM-2-T-102520,NaN,(08)YRG[01]-SD7-1NM-UNK-2-t-RG[01]
DCR,Common,4,EX,False,2,102530,0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-2EX-031-2-f-RG[01],(08)YRG[01]-DCR-2EX-031-2-f-RG[01]-102530,NaN,(08)YRG[01]-DCR-2EX-2-F-102530,NaN,(08)YRG[01]-DCR-2EX-031-2-f-RG[01]
DCR,Common,2,GD,False,1,102530,0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-3GD-031-1-f-RG[01],(08)YRG[01]-DCR-3GD-031-1-f-RG[01]-102530,NaN,(08)YRG[01]-DCR-3GD-1-F-102530,NaN,(08)YRG[01]-DCR-3GD-031-1-f-RG[01]
DCR,Common,2,NM,False,1,102530,0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-1NM-031-1-f-RG[01],(08)YRG[01]-DCR-1NM-031-1-f-RG[01]-102530,NaN,(08)YRG[01]-DCR-1NM-1-F-102530,NaN,(08)YRG[01]-DCR-1NM-031-1-f-RG[01]
DCR,Common,2,NM,False,2,102530,0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-1NM-031-2-f-RG[01],(08)YRG[01]-DCR-1NM-031-2-f-RG[01]-102530,NaN,(08)YRG[01]-DCR-1NM-2-F-102530,NaN,(08)YRG[01]-DCR-1NM-031-2-f-RG[01]
DR1,Common,3,EX,False,2,102534,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-2EX-248-2-f-RG[01],(08)YRG[01]-DR1-2EX-248-2-f-RG[01]-102534,NaN,(08)YRG[01]-DR1-2EX-2-F-102534,NaN,(08)YRG[01]-DR1-2EX-248-2-f-RG[01]
DR1,Common,1,GD,False,2,102534,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-3GD-248-2-f-RG[01],(08)YRG[01]-DR1-3GD-248-2-f-RG[01]-102534,NaN,(08)YRG[01]-DR1-3GD-2-F-102534,NaN,(08)YRG[01]-DR1-3GD-248-2-f-RG[01]
DR1,Common,2,LP,False,2,102534,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-4LP-248-2-f-RG[01],(08)YRG[01]-DR1-4LP-248-2-f-RG[01]-102534,NaN,(08)YRG[01]-DR1-4LP-2-F-102534,NaN,(08)YRG[01]-DR1-4LP-248-2-f-RG[01]
DCR,Common,1,EX,False,2,102535,0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-2EX-087-2-f-RG[01],(08)YRG[01]-DCR-2EX-087-2-f-RG[01]-102535,NaN,(08)YRG[01]-DCR-2EX-2-F-102535,NaN,(08)YRG[01]-DCR-2EX-087-2-f-RG[01]
HL03,Ultra Rare,1,EX,False,1,102559,0,,to_create,MEV_BDD,3,(09)YRF[01]-HL03-UNK-1-f-RF[01],(09)YRF[01]-HL03-2EX-UNK-1-f-RF[01]-102559,NaN,(09)YRF[01]-HL03-2EX-1-F-102559,NaN,(09)YRF[01]-HL03-UNK-1-f-RF[01]
DB1,Common,1,LP,False,1,102607,0,,to_create,MEV_BDD,3,(08)YRG[01]-DB1-4LP-237-1-f-RG[01],(08)YRG[01]-DB1-4LP-237-1-f-RG[01]-102607,NaN,(08)YRG[01]-DB1-4LP-1-F-102607,NaN,(08)YRG[01]-DB1-4LP-237-1-f-RG[01]
DR1,Common,2,EX,False,2,102609,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-2EX-042-2-f-RG[01],(08)YRG[01]-DR1-2EX-042-2-f-RG[01]-102609,NaN,(08)YRG[01]-DR1-2EX-2-F-102609,NaN,(08)YRG[01]-DR1-2EX-042-2-f-RG[01]
DR1,Common,5,GD,False,2,102609,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-3GD-042-2-f-RG[01],(08)YRG[01]-DR1-3GD-042-2-f-RG[01]-102609,NaN,(08)YRG[01]-DR1-3GD-2-F-102609,NaN,(08)YRG[01]-DR1-3GD-042-2-f-RG[01]
DR1,Common,1,LP,False,2,102609,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR1-4LP-042-2-f-RG[01],(08)YRG[01]-DR1-4LP-042-2-f-RG[01]-102609,NaN,(08)YRG[01]-DR1-4LP-2-F-102609,NaN,(08)YRG[01]-DR1-4LP-042-2-f-RG[01]
PGD,Common,1,NM,False,1,102610,0,,to_create,MEV_BDD,3,(08)YRG[01]-PGD-1NM-094-1-f-RG[01],(08)YRG[01]-PGD-1NM-094-1-f-RG[01]-102610,NaN,(08)YRG[01]-PGD-1NM-1-F-102610,NaN,(08)YRG[01]-PGD-1NM-094-1-f-RG[01]
PGD,Rare,1,EX,False,1,102621,0,,to_create,MEV_BDD,3,(08)YRG[01]-PGD-2EX-044-1-f-RG[01],(08)YRG[01]-PGD-2EX-044-1-f-RG[01]-102621,NaN,(08)YRG[01]-PGD-2EX-1-F-102621,NaN,(08)YRG[01]-PGD-2EX-044-1-f-RG[01]
DCR,Common,4,EX,False,2,102655,0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-2EX-011-2-f-RG[01],(08)YRG[01]-DCR-2EX-011-2-f-RG[01]-102655,NaN,(08)YRG[01]-DCR-2EX-2-F-102655,NaN,(08)YRG[01]-DCR-2EX-011-2-f-RG[01]
DCR,Common,1,NM,False,2,102655,0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-1NM-011-2-f-RG[01],(08)YRG[01]-DCR-1NM-011-2-f-RG[01]-102655,NaN,(08)YRG[01]-DCR-1NM-2-F-102655,NaN,(08)YRG[01]-DCR-1NM-011-2-f-RG[01]
PGD,Common,1,GD,False,1,102695,0,,to_create,MEV_BDD,3,(08)YRG[01]-PGD-3GD-102-1-f-RG[01],(08)YRG[01]-PGD-3GD-102-1-f-RG[01]-102695,NaN,(08)YRG[01]-PGD-3GD-1-F-102695,NaN,(08)YRG[01]-PGD-3GD-102-1-f-RG[01]
MFC,Rare,1,NM,False,1,102703,0,,to_create,MEV_BDD,3,(08)YRG[01]-MFC-1NM-019-1-f-RG[01],(08)YRG[01]-MFC-1NM-019-1-f-RG[01]-102703,NaN,(08)YRG[01]-MFC-1NM-1-F-102703,NaN,(08)YRG[01]-MFC-1NM-019-1-f-RG[01]
DCR,Common,1,EX,False,2,102713,0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-2EX-055-2-f-RG[01],(08)YRG[01]-DCR-2EX-055-2-f-RG[01]-102713,NaN,(08)YRG[01]-DCR-2EX-2-F-102713,NaN,(08)YRG[01]-DCR-2EX-055-2-f-RG[01]
DCR,Common,3,GD,False,1,102713,0,,to_create,MEV_BDD,3,(08)YRG[01]-DCR-3GD-055-1-f-RG[01],(08)YRG[01]-DCR-3GD-055-1-f-RG[01]-102713,NaN,(08)YRG[01]-DCR-3GD-1-F-102713,NaN,(08)YRG[01]-DCR-3GD-055-1-f-RG[01]
RDS,Rare,6,GD,True,2,102740,0,,to_create,MEV_BDD,3,(08)YRG[01]-RDS-3GD-035-2-t-RG[01],(08)YRG[01]-RDS-3GD-035-2-t-RG[01]-102740,NaN,(08)YRG[01]-RDS-3GD-2-T-102740,NaN,(08)YRG[01]-RDS-3GD-035-2-t-RG[01]
RDS,Rare,1,LP,True,2,102740,0,,to_create,MEV_BDD,3,(08)YRG[01]-RDS-4LP-035-2-t-RG[01],(08)YRG[01]-RDS-4LP-035-2-t-RG[01]-102740,NaN,(08)YRG[01]-RDS-4LP-2-T-102740,NaN,(08)YRG[01]-RDS-4LP-035-2-t-RG[01]
MFC,Rare,1,LP,False,1,102752,0,,to_create,MEV_BDD,3,(08)YRG[01]-MFC-4LP-035-1-f-RG[01],(08)YRG[01]-MFC-4LP-035-1-f-RG[01]-102752,NaN,(08)YRG[01]-MFC-4LP-1-F-102752,NaN,(08)YRG[01]-MFC-4LP-035-1-f-RG[01]
PGD,Rare,1,EX,False,1,102757,0,,to_create,MEV_BDD,3,(08)YRG[01]-PGD-2EX-079-1-f-RG[01],(08)YRG[01]-PGD-2EX-079-1-f-RG[01]-102757,NaN,(08)YRG[01]-PGD-2EX-1-F-102757,NaN,(08)YRG[01]-PGD-2EX-079-1-f-RG[01]
PGD,Common,1,GD,False,1,102763,0,,to_create,MEV_BDD,3,(08)YRG[01]-PGD-3GD-017-1-f-RG[01],(08)YRG[01]-PGD-3GD-017-1-f-RG[01]-102763,NaN,(08)YRG[01]-PGD-3GD-1-F-102763,NaN,(08)YRG[01]-PGD-3GD-017-1-f-RG[01]
