guid,price
(5)YRX[01]-SECE-3GD-2-T-271759,2.1
(5)YRX[01]-SECE-1NM-2-F-271760,0.74
(5)YRX[01]-SECE-1NM-2-T-271760,0.87
(5)YRX[01]-SECE-2EX-1-T-271762,11.24
(2)YCF[02]-SECE-2EX-2-T-271762,14.3
(5)YRX[01]-SECE-3GD-2-T-271762,9.91
(5)YRX[01]-SECE-1NM-1-F-271762,15.24
(00)CGC/1-SECE-3GD-2-T-271763,36.9
(00)CGC/1-SECE-1NM-1-T-271763,42.89
(00)CGC/1-SECE-1NM-2-T-271763,62.92
(00)Y/C00/GC/WCQ-SECE-1NM-2-T-271763,63.59
(2)YCF[04]-SECE-2EX-2-F-271764,3.96
(5)YRX[01]-SECE-2EX-2-T-271764,4.06
(2)YCF[04]-SECE-3GD-1-T-271764,2.66
(5)YRX[01]-SECE-3GD-1-T-271764,2.47
(2)YCF[04]-SECE-3GD-2-T-271764,3.62
(5)YRX[01]-SECE-2EX-2-T-271765,2
(5)YRX[01]-SECE-2EX-2-F-271766,4.12
(5)YRX[01]-SECE-2EX-1-T-271766,3.53
(5)YRX[01]-SECE-2EX-2-T-271766,3.95
(09)YRF[01]-SECE-1NM-2-T-271766,4.31
(09)YRF[01]-SECE-1NM-2-T-271767,NaN
(5)YRX[01]-SECE-1NM-1-T-271768,13.67
(00)CGC/6/2-SECE-1NM-2-T-271768,22.92
(5)YRX[01]-SECE-1NM-2-T-271768,22.52
(00)Y/C00/GC/WCQ-SECE-1NM-2-T-271768,23.25
(00)Y/C00/GC/WCQ-SECE-2EX-2-T-271769,28.04
(5)YRX[01]-SECE-2EX-2-T-271769,28.75
(00)Y/C00/GC/WCQ-SECE-1NM-2-T-271769,34.11
(5)YRX[01]-SECE-2EX-1-T-271770,5.6
(5)YRX[01]-SECE-2EX-2-T-271770,6.41
(5)YRX[01]-SECE-3GD-2-T-271770,5.5
(5)YRX[01]-SECE-1NM-1-F-271771,1.19
(5)YRX[01]-SECE-2EX-2-T-271772,5.58
(5)YRX[01]-SECE-1NM-1-T-271772,5.42
(2)YCF[04]-SECE-1NM-2-T-271772,6.75
(5)YRX[01]-SECE-1NM-2-T-271772,6.46
(5)YRX[01]-SECE-2EX-2-T-271773,25.47
(00)CGC/3-SECE-3GD-2-T-271773,16.34
(00)CGC/3-SECE-1NM-2-T-271773,32.34
(00)CGC/UPDATE/SVET-SECE-1NM-5-T-271773,19.64
(5)YRX[01]-SECE-2EX-2-T-271775,0.6
(5)YRX[01]-SECE-3GD-2-T-271775,0.53
(5)YRX[01]-SECE-1NM-2-F-271775,0.66
(5)YRX[01]-SECE-1NM-2-T-271775,0.68
(5)YRX[01]-SECE-2EX-1-T-271779,3.26
(5)YRX[01]-SECE-2EX-2-T-271779,3.64
(5)YRX[01]-SECE-2EX-2-T-271780,0.69
(5)YRX[01]-SECE-2EX-2-F-271781,11.78
(2)YCF[02]-SECE-2EX-2-T-271781,14.52
(5)YRX[01]-SECE-2EX-2-T-271781,14.18
(5)YRX[01]-SECE-1NM-2-T-271781,16.79
(5)YRX[01]-SECE-2EX-2-F-271785,10.33
(5)YRX[01]-SECE-2EX-1-T-271785,7.19
(2)YCF[02]-SECE-2EX-1-T-271785,7.39
(2)YCF[02]-SECE-2EX-2-T-271785,12
(5)YRX[01]-SECE-2EX-2-T-271785,11.7
(2)YCF[02]-SECE-1NM-1-F-271785,6.99
(2)YCF[02]-SECE-1NM-2-F-271785,13.69
(5)YRX[01]-SECE-1NM-2-T-271785,15.89
(5)YRX[01]-SECE-2EX-1-T-271786,6.73
(5)YRX[01]-SECE-2EX-2-T-271786,7.62
(2)YCF[02]-SECE-1NM-2-F-271786,7.86
(5)YRX[01]-SECE-1NM-2-F-271786,7.86
(5)YRX[01]-SECE-1NM-1-T-271786,7.03
(5)YRX[01]-SECE-1NM-2-T-271786,8.26
(5)YRX[01]-SECE-2EX-2-T-271787,0.42
(5)YRX[01]-SECE-3GD-2-F-271787,0.85
(5)YRX[01]-SECE-1NM-2-F-271787,0.65
(5)YRX[01]-SECE-1NM-2-T-271787,0.68
(5)YRX[01]-SECE-2EX-2-T-271789,0.66
(5)YRX[01]-SECE-1NM-2-T-271789,0.74
(5)YRX[01]-SECE-2EX-2-T-271791,0.57
(5)YRX[01]-SECE-1NM-2-F-271791,0.65
(5)YRX[01]-SECE-1NM-2-T-271791,0.68
(5)YRX[01]-SECE-2EX-2-T-271792,0.76
(5)YRX[01]-SECE-2EX-1-T-271793,5.1
(5)YRX[01]-SECE-2EX-2-T-271793,6.18
(5)YRX[01]-SECE-2EX-2-T-271794,3.6
(5)YRX[01]-SECE-1NM-2-T-271794,3.72
(5)YRX[01]-SECE-2EX-2-T-271795,0.57
(5)YRX[01]-SECE-1NM-2-F-271795,0.65
(5)YRX[01]-SECE-1NM-2-T-271795,0.68
(5)YRX[01]-SECE-2EX-2-F-271797,0.58
(5)YRX[01]-SECE-2EX-2-T-271797,0.57
(5)YRX[01]-SECE-3GD-2-T-271797,0.47
(5)YRX[01]-SECE-1NM-2-F-271797,0.65
(5)YRX[01]-SECE-1NM-2-T-271797,0.68
(5)YRX[01]-SECE-2EX-2-T-271798,0.82
(5)YRX[01]-SECE-3GD-2-T-271798,0.76
(5)YRX[01]-SECE-1NM-2-F-271798,0.88
(5)YRX[01]-SECE-2EX-2-T-271799,0.57
(5)YRX[01]-SECE-1NM-2-T-271799,0.68
(5)YRX[01]-SECE-2EX-2-F-271800,15.68
(5)YRX[01]-SECE-2EX-1-T-271800,12.03
(2)YCF[02]-SECE-2EX-1-T-271800,12.23
(5)YRX[01]-SECE-2EX-2-T-271800,16.15
(2)YCF[02]-SECE-2EX-2-T-271800,16.35
(5)YRX[01]-SECE-1NM-2-F-271800,24.07
(5)YRX[01]-SECE-1NM-1-T-271800,16.21
(5)YRX[01]-SECE-1NM-2-T-271800,19.21
(5)YRX[01]-SECE-2EX-2-T-271801,0.57
(5)YRX[01]-SECE-1NM-2-F-271801,0.65
(5)YRX[01]-SECE-1NM-2-T-271801,0.68
(5)YRX[01]-SECE-2EX-2-F-271803,0.57
(5)YRX[01]-SECE-2EX-2-T-271803,0.57
(5)YRX[01]-SECE-3GD-2-T-271803,0.47
(5)YRX[01]-SECE-1NM-1-T-271803,0.56
(5)YRX[01]-SECE-1NM-2-T-271803,0.68
(5)YRX[01]-SECE-2EX-2-T-271804,2.53
(5)YRX[01]-SECE-1NM-1-T-271804,2.17
(5)YRX[01]-SECE-1NM-2-T-271804,3.06
(5)YRX[01]-SECE-1NM-1-T-271805,2
(5)YRX[01]-SECE-2EX-2-T-271806,1.19
(5)YRX[01]-SECE-1NM-2-T-271806,2
(5)YRX[01]-SECE-2EX-2-T-271807,17.84
(2)YCF[02]-SECE-2EX-2-T-271807,17.93
(5)YRX[01]-SECE-1NM-2-F-271807,23.25
(5)YRX[01]-SECE-1NM-2-T-271807,21.3
(00)Y/C00/GC/WCQ-SECE-2EX-2-T-271808,137.5
(00)CGC/2-SECE-2EX-2-T-271808,134.85
(00)CGC/2-SECE-1NM-2-T-271808,133.74
(5)YRX[01]-SECE-2EX-2-F-271809,2.87
(5)YRX[01]-SECE-2EX-1-T-271809,2.54
(5)YRX[01]-SECE-2EX-2-T-271809,3.03
(3)YRF[01]-SECE-2EX-2-T-271809,3.04
(5)YRX[01]-SECE-2EX-3-T-271809,2.18
(5)YRX[01]-SECE-3GD-1-T-271809,2.05
(5)YRX[01]-SECE-3GD-2-T-271809,2.24
(3)YRF[01]-SECE-1NM-2-T-271809,3.53
(5)YRX[01]-SECE-1NM-2-T-271809,3.6
(5)YRX[01]-SECE-1NM-1-T-271810,0.67
(5)YRX[01]-SECE-2EX-2-F-271813,0.56
(5)YRX[01]-SECE-2EX-2-T-271813,0.57
(5)YRX[01]-SECE-1NM-2-F-271813,0.65
(5)YRX[01]-SECE-1NM-2-T-271813,0.68
(5)YRX[01]-SECE-1NM-2-F-271815,0.48
(5)YRX[01]-SECE-1NM-2-T-271815,0.68
(5)YRX[01]-SECE-1NM-2-T-271815,0.51
(5)YRX[01]-SECE-2EX-2-T-271816,0.6
(5)YRX[01]-SECE-3GD-2-T-271816,0.53
(5)YRX[01]-SECE-1NM-2-T-271816,0.68
(5)YRX[01]-SECE-2EX-2-F-271817,0.58
(5)YRX[01]-SECE-2EX-2-T-271817,0.6
(5)YRX[01]-SECE-1NM-2-F-271817,0.66
(5)YRX[01]-SECE-1NM-2-T-271817,0.68
(5)YRX[01]-SECE-2EX-2-T-271818,4.3
(5)YRX[01]-SECE-1NM-3-T-271818,3.1
(5)YRX[01]-SECE-1NM-2-T-271819,1.19
(5)YRX[01]-SECE-2EX-2-T-271820,0.66
(5)YRX[01]-SECE-1NM-2-F-271820,0.65
(5)YRX[01]-SECE-2EX-2-T-271821,0.6
(5)YRX[01]-SECE-1NM-2-F-271821,0.62
(5)YRX[01]-SECE-1NM-2-T-271821,0.68
(5)YRX[01]-SECE-2EX-2-T-271822,0.6
(5)YRX[01]-SECE-3GD-2-T-271822,0.53
(5)YRX[01]-SECE-1NM-2-F-271822,0.63
(5)YRX[01]-SECE-1NM-2-T-271822,0.68
(2)YCF[04]-SECE-2EX-2-F-271951,2.01
(5)YRX[01]-SECE-2EX-2-F-271951,1.98
(5)YRX[01]-SECE-3GD-2-F-271951,1.4
(3)YRF[01]-SECE-1NM-2-F-271951,2.25
(2)YCF[04]-SECE-1NM-2-F-271951,2.25
(XX)UNK[XX]-SDHS--1NULL-2-F-272083,18.9
(5)YRX[01]-YZXX-1NM-1-F-272084,14.07
(3)YRF[01]-SDHS-1NM-2-F-272089,3.51
(5)YRX[01]-SDHS-1NM-2-F-272089,3.58
(08)YRG[01]-SDHS-2EX-2-F-272090,0.95
(5)YRX[01]-SDHS-2EX-2-F-272090,0.95
(5)YRX[01]-SDHS-2EX-2-T-272090,1.2
(08)YRG[01]-SDHS-3GD-2-F-272090,0.85
(08)YRG[01]-SDHS-1NM-2-F-272090,1
(5)YRX[01]-SDHS-1NM-2-F-272090,1.23
(08)YRG[01]-SDHS-2EX-2-F-272091,1.07
(5)YRX[01]-SDHS-2EX-2-F-272091,1.28
(5)YRX[01]-SDHS-1NM-2-F-272091,1.32
(08)YRG[01]-SDHS-1NM-2-F-272091,1.13
(5)YRX[01]-SDHS-1NM-2-T-272091,1.33
(5)YRX[01]-SDHS-2EX-2-F-272092,0.66
(08)YRG[01]-SDHS-2EX-2-F-272092,0.49
(08)YRG[01]-SDHS-1NM-2-F-272092,0.55
(5)YRX[01]-SDHS-1NM-2-F-272092,1.19
(5)YRX[01]-SDHS-1NM-1-T-272092,0.6
(5)YRX[01]-SDHS-1NM-2-T-272092,1.19
(08)YRG[01]-SDHS-1NM-2-T-272092,0.55
(5)YRX[01]-SDHS-2EX-2-T-272093,0.67
(08)YRG[01]-SDHS-1NM-2-F-272093,0.56
(5)YRX[01]-SDHS-1NM-2-F-272093,1.19
(5)YRX[01]-SDHS-1NM-1-T-272093,0.6
(5)YRX[01]-SDHS-1NM-2-T-272093,1.19
(08)YRG[01]-SDHS-1NM-2-T-272093,0.56
(08)YRG[01]-SDHS-2EX-2-F-272094,0.53
(5)YRX[01]-SDHS-2EX-2-F-272094,0.67
(08)YRG[01]-SDHS-2EX-2-T-272094,0.53
(5)YRX[01]-SDHS-1NM-2-F-272094,1.19
(08)YRG[01]-SDHS-1NM-2-F-272094,0.56
(5)YRX[01]-SDHS-1NM-1-T-272094,0.57
(08)YRG[01]-SDHS-1NM-2-T-272094,0.56
(08)YRG[01]-SDHS-2EX-2-F-272095,0.47
(5)YRX[01]-SDHS-2EX-2-F-272095,0.66
(08)YRG[01]-SDHS-2EX-1-T-272095,0.38
(08)YRG[01]-SDHS-2EX-2-T-272095,0.47
(5)YRX[01]-SDHS-1NM-2-F-272095,0.68
(08)YRG[01]-SDHS-1NM-1-T-272095,0.44
(08)YRG[01]-SDHS-1NM-2-T-272095,0.55
(08)YRG[01]-SDHS-2EX-2-F-272096,0.47
(08)YRG[01]-SDHS-2EX-2-T-272096,0.47
(5)YRX[01]-SDHS-2EX-2-T-272096,0.66
(08)YRG[01]-SDHS-3GD-2-T-272096,0.3
(08)YRG[01]-SDHS-1NM-2-F-272096,0.55
(5)YRX[01]-SDHS-1NM-2-F-272096,0.68
(5)YRX[01]-SDHS-1NM-2-T-272096,0.68
(08)YRG[01]-SDHS-1NM-2-T-272096,0.55
(5)YRX[01]-SDHS-2EX-2-F-272097,0.49
(08)YRG[01]-SDHS-2EX-2-F-272097,0.47
(08)YRG[01]-SDHS-1NM-2-F-272097,0.55
(5)YRX[01]-SDHS-1NM-2-F-272097,0.68
(08)YRG[01]-SDHS-1NM-2-T-272097,0.55
(5)YRX[01]-SDHS-1NM-2-T-272097,0.68
(08)YRG[01]-SDHS-2EX-2-F-272098,0.53
(5)YRX[01]-SDHS-2EX-2-F-272098,0.53
(08)YRG[01]-SDHS-2EX-2-T-272098,0.53
(08)YRG[01]-SDHS-1NM-2-F-272098,0.56
(5)YRX[01]-SDHS-1NM-2-F-272098,0.69
(08)YRG[01]-SDHS-1NM-2-T-272098,0.56
(5)YRX[01]-SDHS-1NM-2-T-272098,1.19
(5)YRX[01]-SDHS-2EX-2-F-272099,0.49
(08)YRG[01]-SDHS-1NM-2-F-272099,0.55
(5)YRX[01]-SDHS-1NM-2-F-272099,0.68
(08)YRG[01]-SDHS-1NM-1-T-272099,0.44
(08)YRG[01]-SDHS-1NM-2-T-272099,0.55
(5)YRX[01]-SDHS-2EX-2-F-272100,0.66
(08)YRG[01]-SDHS-2EX-1-T-272100,0.39
(5)YRX[01]-SDHS-1NM-2-F-272100,1.19
(08)YRG[01]-SDHS-1NM-2-F-272100,0.55
(08)YRG[01]-SDHS-1NM-1-T-272100,0.44
(5)YRX[01]-SDHS-1NM-2-T-272100,1.19
(08)YRG[01]-SDHS-1NM-2-T-272100,0.55
(08)YRG[01]-SDHS-2EX-2-F-272101,0.54
(5)YRX[01]-SDHS-2EX-2-F-272101,0.68
(08)YRG[01]-SDHS-2EX-1-T-272101,0.49
(5)YRX[01]-SDHS-1NM-2-F-272101,0.7
(08)YRG[01]-SDHS-1NM-2-F-272101,0.57
(5)YRX[01]-SDHS-1NM-1-T-272101,0.58
(08)YRG[01]-SDHS-1NM-1-T-272101,0.49
(08)YRG[01]-SDHS-1NM-2-T-272101,0.57
(08)YRG[01]-SDHS-2EX-2-F-272102,0.47
(5)YRX[01]-SDHS-2EX-2-F-272102,0.66
(08)YRG[01]-SDHS-2EX-2-T-272102,0.47
(5)YRX[01]-SDHS-1NM-2-F-272102,0.74
(5)YRX[01]-SDHS-2EX-2-F-272103,0.49
(5)YRX[01]-SDHS-2EX-2-T-272103,0.66
(5)YRX[01]-SDHS-1NM-2-F-272103,0.68
(08)YRG[01]-SDHS-1NM-2-F-272103,0.55
(5)YRX[01]-SDHS-1NM-2-T-272103,0.68
(08)YRG[01]-SDHS-1NM-2-T-272103,0.55
(5)YRX[01]-SDHS-2EX-2-F-272104,0.45
(08)YRG[01]-SDHS-2EX-2-T-272104,0.47
(08)YRG[01]-SDHS-1NM-2-F-272104,0.55
(5)YRX[01]-SDHS-1NM-2-F-272104,0.54
(08)YRG[01]-SDHS-1NM-2-T-272104,0.55
(5)YRX[01]-SDHS-1NM-2-T-272104,1.19
(08)YRG[01]-SDHS-2EX-2-F-272105,0.5
(5)YRX[01]-SDHS-2EX-2-T-272105,0.66
(5)YRX[01]-SDHS-1NM-2-F-272105,0.67
(08)YRG[01]-SDHS-1NM-2-F-272105,0.53
(5)YRX[01]-SDHS-1NM-2-T-272105,1.19
(5)YRX[01]-SDHS-2EX-2-F-272106,0.38
(5)YRX[01]-SDHS-1NM-2-F-272106,0.4
(5)YRX[01]-SDHS-1NM-2-T-272106,0.4
(5)YRX[01]-SDHS-2EX-2-F-272107,1.19
(08)YRG[01]-SDHS-2EX-2-T-272107,0.84
(5)YRX[01]-SDHS-1NM-2-F-272107,1.19
(08)YRG[01]-SDHS-1NM-2-T-272107,0.88
(5)YRX[01]-SDHS-1NM-2-T-272107,1.19
(5)YRX[01]-SDHS-2EX-2-F-272108,0.66
(08)YRG[01]-SDHS-2EX-2-T-272108,0.47
(5)YRX[01]-SDHS-1NM-2-F-272108,1.19
(08)YRG[01]-SDHS-1NM-2-T-272108,0.55
(5)YRX[01]-SDHS-1NM-2-T-272108,1.19
(5)YRX[01]-SDHS-2EX-2-F-272109,1.19
(08)YRG[01]-SDHS-2EX-2-T-272109,0.52
(08)YRG[01]-SDHS-1NM-2-F-272109,0.55
(5)YRX[01]-SDHS-1NM-2-F-272109,0.88
(5)YRX[01]-SDHS-1NM-1-T-272109,0.74
(08)YRG[01]-SDHS-1NM-2-T-272109,0.55
(5)YRX[01]-SDHS-1NM-2-T-272109,1.19
(08)YRG[01]-SDHS-2EX-2-F-272110,0.54
(5)YRX[01]-SDHS-2EX-2-T-272110,1.19
(08)YRG[01]-SDHS-2EX-2-T-272110,0.54
(5)YRX[01]-SDHS-1NM-2-F-272110,1.19
(5)YRX[01]-SDHS-1NM-1-T-272110,0.74
(08)YRG[01]-SDHS-1NM-2-T-272110,0.57
(5)YRX[01]-SDHS-2EX-2-F-272111,1.28
(08)YRG[01]-SDHS-2EX-2-T-272111,1.07
(08)YRG[01]-SDHS-1NM-2-F-272111,1.12
(5)YRX[01]-SDHS-1NM-2-F-272111,1.35
(5)YRX[01]-SDHS-2EX-2-F-272112,1.19
(5)YRX[01]-SDHS-2EX-1-T-272112,0.88
(5)YRX[01]-SDHS-1NM-2-F-272112,1.19
(08)YRG[01]-SDHS-1NM-2-F-272112,0.55
(08)YRG[01]-SDHS-1NM-1-T-272112,0.44
(5)YRX[01]-SDHS-1NM-2-T-272112,1.19
(08)YRG[01]-SDHS-1NM-2-T-272112,0.55
(5)YRX[01]-SDHS-2EX-2-F-272113,0.66
(08)YRG[01]-SDHS-2EX-2-F-272113,0.47
(5)YRX[01]-SDHS-2EX-2-T-272113,31.08
(5)YRX[01]-SDHS-1NM-2-F-272113,0.68
(5)YRX[01]-SDHS-1NM-1-T-272113,0.52
(08)YRG[01]-SDHS-1NM-2-T-272113,0.55
(5)YRX[01]-SDHS-1NM-2-T-272113,0.68
(5)YRX[01]-SDHS-2EX-2-F-272114,1.19
(08)YRG[01]-SDHS-2EX-2-F-272114,0.47
(5)YRX[01]-SDHS-2EX-1-T-272114,0.95
(5)YRX[01]-SDHS-2EX-2-T-272114,1.19
(5)YRX[01]-SDHS-1NM-2-F-272114,1.19
(08)YRG[01]-SDHS-1NM-2-F-272114,0.55
(5)YRX[01]-SDHS-1NM-2-T-272114,1.19
(08)YRG[01]-SDHS-1NM-2-T-272114,0.55
(5)YRX[01]-SDHS-2EX-2-F-272115,1.19
(08)YRG[01]-SDHS-2EX-2-F-272115,0.47
(5)YRX[01]-SDHS-2EX-2-T-272115,1.19
(08)YRG[01]-SDHS-2EX-2-T-272115,0.47
(08)YRG[01]-SDHS-1NM-2-F-272115,0.55
(5)YRX[01]-SDHS-1NM-2-F-272115,1.19
(08)YRG[01]-SDHS-1NM-1-T-272115,0.44
(5)YRX[01]-SDHS-1NM-2-T-272115,1.19
(08)YRG[01]-SDHS-1NM-2-T-272115,0.55
(5)YRX[01]-SDHS-2EX-2-F-272116,0.66
(08)YRG[01]-SDHS-2EX-2-T-272116,0.47
(5)YRX[01]-SDHS-1NM-2-F-272116,1.19
(08)YRG[01]-SDHS-1NM-2-F-272116,0.55
(08)YRG[01]-SDHS-1NM-1-T-272116,0.44
(08)YRG[01]-SDHS-1NM-2-T-272116,0.55
(5)YRX[01]-SDHS-1NM-2-T-272116,1.19
(5)YRX[01]-SDHS-2EX-1-T-272117,3.28
(5)YRX[01]-SDHS-1NM-2-F-272117,3.82
(08)YRG[01]-SDHS-1NM-2-F-272117,3.33
(08)YRG[01]-SDHS-1NM-2-T-272117,3.33
(5)YRX[01]-SDHS-2EX-2-T-272118,0.66
(5)YRX[01]-SDHS-1NM-2-F-272118,0.68
(08)YRG[01]-SDHS-1NM-2-F-272118,0.55
(08)YRG[01]-SDHS-1NM-2-T-272118,0.55
(5)YRX[01]-SDHS-1NM-2-T-272118,0.68
(5)YRX[01]-SDHS-2EX-2-F-272119,0.66
(08)YRG[01]-SDHS-2EX-2-T-272119,0.47
(5)YRX[01]-SDHS-1NM-2-F-272119,0.68
(08)YRG[01]-SDHS-1NM-2-F-272119,0.55
(08)YRG[01]-SDHS-1NM-2-T-272119,0.55
(08)YRG[01]-SDHS-2EX-2-F-272120,0.47
(08)YRG[01]-SDHS-2EX-1-T-272120,0.39
(5)YRX[01]-SDHS-2EX-2-T-272120,1.19
(08)YRG[01]-SDHS-2EX-2-T-272120,0.47
(08)YRG[01]-SDHS-1NM-2-F-272120,0.55
(5)YRX[01]-SDHS-1NM-2-F-272120,0.68
(5)YRX[01]-SDHS-1NM-2-T-272120,1.19
(08)YRG[01]-SDHS-1NM-2-T-272120,0.55
(5)YRX[01]-SDHS-2EX-2-F-272121,0.66
(08)YRG[01]-SDHS-2EX-2-T-272121,0.47
(5)YRX[01]-SDHS-1NM-2-F-272121,0.68
(08)YRG[01]-SDHS-1NM-2-F-272121,0.55
(5)YRX[01]-SDHS-1NM-1-T-272121,0.47
(5)YRX[01]-SDHS-1NM-2-T-272121,0.68
(08)YRG[01]-SDHS-1NM-2-T-272121,0.55
(08)YRG[01]-SDHS-2EX-1-T-272122,1.19
(5)YRX[01]-SDHS-2EX-2-T-272122,2.09
(08)YRG[01]-SDHS-2EX-2-T-272122,1.33
(5)YRX[01]-SDHS-1NM-2-F-272122,1.84
(08)YRG[01]-SDHS-1NM-2-F-272122,1.4
(5)YRX[01]-SDHS-2EX-2-F-272123,0.48
(08)YRG[01]-SDHS-2EX-2-F-272123,0.47
(08)YRG[01]-SDHS-2EX-2-T-272123,0.47
(08)YRG[01]-SDHS-1NM-2-F-272123,0.55
(5)YRX[01]-SDHS-1NM-2-F-272123,1.13
(5)YRX[01]-SDHS-1NM-1-T-272123,0.5
(08)YRG[01]-SDHS-1NM-1-T-272123,0.44
(5)YRX[01]-SDHS-1NM-2-T-272123,0.68
(08)YRG[01]-SDHS-1NM-2-T-272123,0.55
(5)YRX[01]-SDHS-2EX-2-F-272124,0.66
(08)YRG[01]-SDHS-2EX-2-T-272124,0.47
(5)YRX[01]-SDHS-1NM-2-F-272124,0.68
(08)YRG[01]-SDHS-1NM-2-F-272124,0.55
(5)YRX[01]-SDHS-1NM-1-T-272124,0.52
(08)YRG[01]-SDHS-1NM-1-T-272124,0.44
(5)YRX[01]-SDHS-1NM-2-T-272124,0.68
(08)YRG[01]-SDHS-1NM-2-T-272124,0.55
(08)YRG[01]-SDHS-2EX-2-F-272125,0.47
(5)YRX[01]-SDHS-2EX-2-F-272125,0.66
(08)YRG[01]-SDHS-2EX-1-T-272125,0.39
(5)YRX[01]-SDHS-2EX-2-T-272125,0.66
(08)YRG[01]-SDHS-2EX-2-T-272125,0.47
(08)YRG[01]-SDHS-1NM-2-F-272125,0.55
(5)YRX[01]-SDHS-1NM-2-F-272125,0.68
(08)YRG[01]-SDHS-1NM-1-T-272125,0.44
(08)YRG[01]-SDHS-1NM-2-T-272125,0.55
(5)YRX[01]-SDHS-2EX-2-F-272126,0.66
(5)YRX[01]-SDHS-2EX-1-T-272126,0.49
(08)YRG[01]-SDHS-2EX-2-T-272126,0.47
(5)YRX[01]-SDHS-2EX-2-T-272126,0.66
(5)YRX[01]-SDHS-1NM-2-F-272126,0.68
(08)YRG[01]-SDHS-1NM-2-F-272126,0.55
(08)YRG[01]-SDHS-1NM-2-T-272126,0.55
(08)YRG[01]-SDHS-2EX-2-F-272127,0.47
(08)YRG[01]-SDHS-2EX-2-T-272127,0.47
(5)YRX[01]-SDHS-1NM-2-F-272127,1.19
(08)YRG[01]-SDHS-1NM-2-F-272127,0.55
(5)YRX[01]-SDHS-1NM-2-T-272127,1.19
(08)YRG[01]-SDHS-1NM-2-T-272127,0.55
(5)YRX[01]-SDHS-2EX-2-F-272128,0.66
(5)YRX[01]-SDHS-2EX-2-T-272128,0.66
(5)YRX[01]-SDHS-1NM-2-F-272128,0.68
(08)YRG[01]-SDHS-1NM-2-F-272128,0.55
(5)YRX[01]-SDHS-2EX-1-T-272129,0.96
(2)YCF[04]-SDHS-2EX-1-T-272129,1.51
(3)YRF[01]-SDHS-2EX-2-T-272129,1.74
(2)YCF[04]-SDHS-2EX-2-T-272129,1.74
(5)YRX[01]-SDHS-2EX-2-T-272129,1.74
(2)YCF[04]-SDHS-3GD-1-T-272129,1.15
(5)YRX[01]-SDHS-1NM-2-F-272129,1.83
(3)YRF[01]-SDHS-1NM-2-F-272129,1.83
(2)YCF[04]-SDHS-1NM-2-F-272129,1.83
(5)YRX[01]-SDHS-1NM-2-T-272129,1.83
(5)YRX[01]-SDHS-2EX-1-T-272130,1.17
(5)YRX[01]-SDHS-2EX-2-T-272130,1.74
(XX)UNK[XX]-SDHS-2EX-2-T-272130,1.59
(3)YRF[01]-SDHS-1NM-2-F-272130,1.68
(5)YRX[01]-SDHS-1NM-2-F-272130,1.26
(5)YRX[01]-SDHS-1NM-2-T-272130,1.83
(5)YRX[01]-SDHS-2EX-2-T-272131,1.74
(3)YRF[01]-SDHS-1NM-2-F-272131,1.68
(5)YRX[01]-SDHS-1NM-2-F-272131,1.26
(5)YRX[01]-SDHS-1NM-1-T-272131,1.09
(3)YRF[01]-SDHS-1NM-2-F-272132,2.05
(5)YRX[01]-SDHS-1NM-2-F-272132,1.9
(5)YRX[01]-SDHS-1NM-1-T-272132,1.95
(5)YRX[01]-SDHS-2EX-2-F-272133,1.27
(08)YRG[01]-SDHS-2EX-2-T-272133,1.05
(5)YRX[01]-SDHS-4LP-2-T-272133,0.87
(08)YRG[01]-SDHS-1NM-2-F-272133,1.11
(5)YRX[01]-SDHS-1NM-2-F-272133,1.3
(XX)UNK[XX]-SECE--1NULL-2-F-272134,23.75
(5)YRX[01]-THSF-2EX-1-T-272225,1.78
(5)YRX[01]-THSF-2EX-2-T-272225,2.25
(XX)UNK[XX]-THSF-2EX-2-T-272225,1.87
(5)YRX[01]-THSF-1NM-2-T-272225,2.47
(5)YRX[01]-THSF-2EX-2-F-272226,2.25
(5)YRX[01]-THSF-2EX-1-T-272226,1.78
(5)YRX[01]-THSF-2EX-2-T-272226,2.25
(5)YRX[01]-THSF-2EX-2-F-272227,2.25
(5)YRX[01]-THSF-2EX-3-F-272227,1.7
(5)YRX[01]-THSF-2EX-1-T-272227,1.78
(XX)UNK[XX]-THSF-2EX-2-T-272227,2.24
(5)YRX[01]-THSF-2EX-2-T-272227,2.25
(5)YRX[01]-THSF-1NM-2-T-272227,2.47
(5)YRX[01]-THSF-2EX-1-F-272228,1.78
(5)YRX[01]-THSF-2EX-2-F-272228,2.25
(5)YRX[01]-THSF-2EX-1-T-272228,1.78
(XX)UNK[XX]-THSF-2EX-2-T-272228,2.24
(5)YRX[01]-THSF-2EX-2-T-272228,2.25
(5)YRX[01]-THSF-1NM-2-T-272228,2.47
(5)YRX[01]-THSF-2EX-2-F-272229,0.94
(5)YRX[01]-THSF-2EX-2-T-272229,0.94
(5)YRX[01]-THSF-1NM-2-T-272229,0.99
(5)YRX[01]-THSF-2EX-2-T-272231,0.94
(3)YRF[01]-THSF-2EX-2-T-272231,0.94
(5)YRX[01]-THSF-1NM-2-T-272231,1.03
(5)YRX[01]-THSF-2EX-2-T-272233,0.96
(5)YRX[01]-THSF-2EX-2-T-272233,1.19
(3)YRF[01]-THSF-2EX-2-T-272233,0.96
(5)YRX[01]-THSF-1NM-1-T-272233,0.6
(5)YRX[01]-THSF-1NM-2-T-272233,1.3
