id,name_en,name_fr,price,comments,count,condition,expansion,status,from,last_edited,is_signed,is_first_ed,is_altered,is_foil,is_reverse_holo,is_playset,game_id,language_id,currency_id,product_id,seller_id,created_at,updated_at,category_id
25916,,,0.3,(08)YRG[01]-DANE-1NM-075-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,372888,,,,
25917,,,0.31,(5)YRX[01] DANE (7076) C [01],9,NM,,,,,,true,,,,,,2,,372889,,,,
25918,,,0.68,(5)YRX[01] DANE (5077) SR [01],9,NM,,,,,,true,,,,,,2,,372890,,,,
25919,,,3.22,R21/F,1,NM,,,,,,true,,,,,,2,,372891,,,,
25920,,,0.31,(5)YRX[01] DANE (7079) C [01],9,NM,,,,,,true,,,,,,2,,372892,,,,
25921,,,0.31,(5)YRX[01] DANE (7080) C [01],9,NM,,,,,,true,,,,,,2,,372893,,,,
25922,,,0.55,(08)YRG[01]-DANE-1NM-081-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,372894,,,,
25923,,,0.55,(08)YRG[01]-DANE-1NM-081-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,372894,,,,
25924,,,0.31,(5)YRX[01] DANE (7082) C [01],9,NM,,,,,,true,,,,,,2,,372895,,,,
25925,,,0.41,(08)YRG[01]-DANE-1NM-084-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,372897,,,,
25926,,,0.41,(08)YRG[01]-DANE-1NM-085-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,372898,,,,
25927,,,0.36,(5)YRX[01] DANE (6086) R [01],3,NM,,,,,,true,,,,,,2,,372899,,,,
25928,,,0.41,(08)YRG[01]-DANE-1NM-086-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,372899,,,,
25929,,,0.41,(08)YRG[01]-DANE-1NM-086-2-f-RG[01],2,NM,,,,,,false,,,,,,2,,372899,,,,
25930,,,3.97,(5)YRX[01] DANE (4087) UR [01],2,NM,,,,,,true,,,,,,2,,372900,,,,
25931,,,0.31,(5)YRX[01] DANE (7088) C [01],9,NM,,,,,,true,,,,,,2,,372901,,,,
25932,,,3.97,(5)YRX[01] DANE (4089) UR [01],4,NM,,,,,,true,,,,,,2,,372902,,,,
25933,,,0.3,(08)YRG[01]-DANE-1NM-090-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,372903,,,,
25934,,,0.68,(5)YRX[01] DANE (5091) SR [01],9,NM,,,,,,true,,,,,,2,,372904,,,,
25935,,,0.69,(5)YRX[01] DANE (5092) SR [01],9,NM,,,,,,true,,,,,,2,,372905,,,,
25936,,,3.97,(5)YRX[01] DANE (4093) UR [01],9,NM,,,,,,true,,,,,,2,,372906,,,,
25937,,,3.97,(5)YRX[01] DANE (4094) UR [01],6,NM,,,,,,true,,,,,,2,,372907,,,,
25938,,,14.2,(09)YRF[01]-DANE-095-1-t-RF[01],1,NM,,,,,,true,,,,,,1,,372908,,,,
25939,,,0.31,(5)YRX[01] DANE (7096) C [01],9,NM,,,,,,true,,,,,,2,,372909,,,,
25940,,,0.68,(5)YRX[01] DANE (5097) SR [01],9,NM,,,,,,true,,,,,,2,,372910,,,,
25941,,,0.36,(5)YRX[01] DANE (6098) R [01],9,NM,,,,,,true,,,,,,2,,372911,,,,
25942,,,0.68,(5)YRX[01] DANE (5099) SR [01],9,NM,,,,,,true,,,,,,2,,372912,,,,
25943,,,11.24,(5)YRX[01] PROM (8UNK) TKN [01],1,NM,,,,,,false,,,,,,1,,373105,,,,
25944,,,114,SEALED,1,NULL,,,,,,false,,,,,,2,,373182,,,,
25945,,,79.8,,3,NULL,,,,,,false,,,,,,2,,373188,,,,
25946,,,3.61,,9,NULL,,,,,,false,,,,,,2,,373191,,,,
25947,,,8.56,(5)YRX[01] SBAD (4006) UR [01],1,EX,,,,,,true,,,,,,1,,374445,,,,
25948,,,2.2,R22/F,1,NM,,,,,,true,,,,,,2,,374727,,,,
25949,,,2.3,(5)YRX[01] SBAD (5S04) SR [01],1,NM,,,,,,true,,,,,,1,,374730,,,,
25950,,,6.43,(3)YRF[01] SBAD (017) [01]-R21/F,1,NM,,,,,,true,,,,,,2,,374736,,,,
25951,,,4.33,(3)YRF[01] SBAD (024) [01]-R21/F,1,NM,,,,,,true,,,,,,2,,374739,,,,
25952,,,2.24,(5)YRX[01] RIRA (4SP1) UR [01],6,NM,,,,,,false,,,,,,2,,374853,,,,
25953,,,16.8,(2)YCF[04] (UR) SBAD (4025) [04],1,NM,,,,,,true,,,,,,2,,375024,,,,
25954,,,0.55,(09)YRF[01]-DANE-SE2-2-t-RF[01],2,NM,,,,,,true,,,,,,2,,377409,,,,
25955,,,0.68,(5)YRX[01] DANE (5SE2) SR [01],2,NM,,,,,,false,,,,,,2,,377409,,,,
25956,,,9.41,,1,NULL,,,,,,false,,,,,,2,,379311,,,,
25957,,,4.91,(5)YRX[01] BLHR (3000) ScR [01],9,NM,,,,,,true,,,,,,2,,380844,,,,
25958,,,1.27,(5)YRX[01] BLHR (3001) ScR [01],9,NM,,,,,,true,,,,,,2,,380847,,,,
25959,,,0.66,(5)YRX[01] BLHR (4002) UR [01],9,NM,,,,,,true,,,,,,2,,380850,,,,
25960,,,0.66,(5)YRX[01] BLHR (4003) UR [01],9,NM,,,,,,true,,,,,,2,,380853,,,,
25961,,,0.66,(5)YRX[01] BLHR (4004) UR [01],9,NM,,,,,,true,,,,,,2,,380856,,,,
25962,,,0.66,(5)YRX[01] BLHR (4005) UR [01],9,NM,,,,,,true,,,,,,2,,380859,,,,
25963,,,0.66,(5)YRX[01] BLHR (4006) UR [01],9,NM,,,,,,true,,,,,,2,,380862,,,,
25964,,,0.66,(5)YRX[01] BLHR (4008) UR [01],9,NM,,,,,,true,,,,,,2,,380868,,,,
25965,,,0.66,(5)YRX[01] BLHR (4009) UR [01],9,NM,,,,,,true,,,,,,2,,380871,,,,
25966,,,29.67,(5)YRX[01] BLHR (3010) ScR [01],2,NM,,,,,,true,,,,,,2,,380874,,,,
25967,,,0.66,(5)YRX[01] BLHR (4011) UR [01],9,NM,,,,,,true,,,,,,2,,380877,,,,
25968,,,0.99,(5)YRX[01] BLHR (3012) ScR [01],9,NM,,,,,,true,,,,,,2,,380880,,,,
25969,,,0.66,(5)YRX[01] BLHR (4013) UR [01],9,NM,,,,,,true,,,,,,2,,380883,,,,
25970,,,0.78,(5)YRX[01] BLHR (3014) ScR [01],9,NM,,,,,,true,,,,,,2,,380886,,,,
25971,,,0.66,(5)YRX[01] BLHR (4015) UR [01],9,NM,,,,,,true,,,,,,2,,380889,,,,
25972,,,0.66,(5)YRX[01] BLHR (4016) UR [01],9,NM,,,,,,true,,,,,,2,,380892,,,,
25973,,,0.66,(5)YRX[01] BLHR (4017) UR [01],9,NM,,,,,,true,,,,,,2,,380895,,,,
25974,,,0.66,(5)YRX[01] BLHR (4018) UR [01],9,NM,,,,,,true,,,,,,2,,380898,,,,
25975,,,0.66,(5)YRX[01] BLHR (4019) UR [01],9,NM,,,,,,true,,,,,,2,,380901,,,,
25976,,,0.66,(5)YRX[01] BLHR (4020) UR [01],9,NM,,,,,,true,,,,,,2,,380904,,,,
25977,,,0.66,(5)YRX[01] BLHR (4021) UR [01],9,NM,,,,,,true,,,,,,2,,380907,,,,
25978,,,0.66,(5)YRX[01] BLHR (4022) UR [01],9,NM,,,,,,true,,,,,,2,,380910,,,,
25979,,,0.78,(5)YRX[01] BLHR (3023) ScR [01],9,NM,,,,,,true,,,,,,2,,380913,,,,
25980,,,0.66,(5)YRX[01] BLHR (4024) UR [01],9,NM,,,,,,true,,,,,,2,,380916,,,,
25981,,,0.66,(5)YRX[01] BLHR (4025) UR [01],9,NM,,,,,,true,,,,,,2,,380919,,,,
25982,,,0.66,(5)YRX[01] BLHR (4026) UR [01],9,NM,,,,,,true,,,,,,2,,380922,,,,
25983,,,0.69,(5)YRX[01] BLHR (4027) UR [01],9,NM,,,,,,true,,,,,,2,,380925,,,,
25984,,,0.83,(5)YRX[01] BLHR (4029) UR [01],9,NM,,,,,,true,,,,,,2,,380931,,,,
25985,,,0.66,(5)YRX[01] BLHR (4031) UR [01],9,NM,,,,,,true,,,,,,2,,380937,,,,
25986,,,0.66,(5)YRX[01] BLHR (4032) UR [01],9,NM,,,,,,true,,,,,,2,,380940,,,,
25987,,,0.69,(5)YRX[01] BLHR (4033) UR [01],9,NM,,,,,,true,,,,,,2,,380943,,,,
25988,,,0.46,(5)YRX[01] BLHR (4034) UR [01],9,NM,,,,,,true,,,,,,2,,380946,,,,
25989,,,0.66,(5)YRX[01] BLHR (4035) UR [01],9,NM,,,,,,true,,,,,,2,,380949,,,,
25990,,,0.66,(5)YRX[01] BLHR (4036) UR [01],9,NM,,,,,,true,,,,,,2,,380952,,,,
25991,,,0.66,(5)YRX[01] BLHR (4037) UR [01],9,NM,,,,,,true,,,,,,2,,380955,,,,
25992,,,0.99,(5)YRX[01] BLHR (3038) ScR [01],9,NM,,,,,,true,,,,,,2,,380958,,,,
25993,,,0.66,(5)YRX[01] BLHR (4039) UR [01],9,NM,,,,,,true,,,,,,2,,380961,,,,
25994,,,0.66,(5)YRX[01] BLHR (4040) UR [01],9,NM,,,,,,true,,,,,,2,,380964,,,,
25995,,,0.66,(5)YRX[01] BLHR (4041) UR [01],9,NM,,,,,,true,,,,,,2,,380967,,,,
25996,,,0.66,(5)YRX[01] BLHR (4042) UR [01],9,NM,,,,,,true,,,,,,2,,380970,,,,
25997,,,1.21,(5)YRX[01] BLHR (3043) ScR [01],9,NM,,,,,,true,,,,,,2,,380973,,,,
25998,,,4.37,(5)YRX[01] BLHR (3044) ScR [01],9,NM,,,,,,true,,,,,,2,,380976,,,,
25999,,,3.87,(5)YRX[01] BLHR (3045) ScR [01],3,NM,,,,,,true,,,,,,2,,380979,,,,
26000,,,2.56,(5)YRX[01] BLHR (3047) ScR [01],9,NM,,,,,,true,,,,,,2,,380985,,,,
26001,,,1.15,(5)YRX[01] BLHR (3048) ScR [01],9,NM,,,,,,true,,,,,,2,,380988,,,,
26002,,,1.3,(5)YRX[01] BLHR (3050) ScR [01],9,NM,,,,,,true,,,,,,2,,380994,,,,
26003,,,11.48,R21/F,3,NM,,,,,,true,,,,,,2,,380997,,,,
26004,,,1.23,(5)YRX[01] BLHR (4052) UR [01],9,NM,,,,,,true,,,,,,2,,381000,,,,
26005,,,0.66,(5)YRX[01] BLHR (4053) UR [01],9,NM,,,,,,true,,,,,,2,,381003,,,,
26006,,,15.38,(5)YRX[01] BLHR (3054) ScR [01],7,NM,,,,,,true,,,,,,2,,381006,,,,
26007,,,0.99,(5)YRX[01] BLHR (3055) ScR [01],9,NM,,,,,,true,,,,,,2,,381009,,,,
26008,,,2.1,(5)YRX[01] BLHR (3056) ScR [01],9,NM,,,,,,true,,,,,,2,,381012,,,,
26009,,,2.47,(5)YRX[01] BLHR (4057) UR [01],6,NM,,,,,,true,,,,,,2,,381015,,,,
26010,,,0.66,(5)YRX[01] BLHR (4058) UR [01],9,NM,,,,,,true,,,,,,2,,381018,,,,
26011,,,3.21,(5)YRX[01] BLHR (3059) ScR [01],9,NM,,,,,,true,,,,,,2,,381021,,,,
26012,,,0.66,(5)YRX[01] BLHR (4060) UR [01],9,NM,,,,,,true,,,,,,2,,381024,,,,
26013,,,4.39,(09)YRF[01]-BLHR-061-2-t-RF[01],3,NM,,,,,,true,,,,,,2,,381027,,,,
26014,,,2.37,(5)YRX[01] BLHR (3064) ScR [01],9,NM,,,,,,true,,,,,,2,,381030,,,,
26015,,,5.6,(5)YRX[01] BLHR (4065) UR [01],5,NM,,,,,,true,,,,,,2,,381033,,,,
26016,,,3.75,(09)YRF[01]-BLHR-065-2-t-RF[01],1,NM,,,,,,true,,,,,,2,,381033,,,,
26017,,,4.43,(09)YRF[01]-BLHR-066-2-t-RF[01],1,NM,,,,,,true,,,,,,2,,381036,,,,
26018,,,0.66,(5)YRX[01] BLHR (4067) UR [01],9,NM,,,,,,true,,,,,,2,,381039,,,,
26019,,,0.66,(5)YRX[01] BLHR (4068) UR [01],9,NM,,,,,,true,,,,,,2,,381042,,,,
26020,,,0.66,(5)YRX[01] BLHR (4069) UR [01],9,NM,,,,,,true,,,,,,2,,381045,,,,
26021,,,3.38,(5)YRX[01] BLHR (3070) ScR [01],9,NM,,,,,,true,,,,,,2,,381048,,,,
26022,,,37.4,(09)YRF[01]-BLHR-071-2-t-RF[01],1,NM,,,,,,true,,,,,,2,,381051,,,,
26023,,,0.66,(5)YRX[01] BLHR (4072) UR [01],9,NM,,,,,,true,,,,,,2,,381054,,,,
26024,,,0.66,(5)YRX[01] BLHR (4073) UR [01],9,NM,,,,,,true,,,,,,2,,381057,,,,
26025,,,2.96,(5)YRX[01] BLHR (3074) ScR [01],9,NM,,,,,,true,,,,,,2,,381060,,,,
26026,,,0.66,(5)YRX[01] BLHR (4075) UR [01],9,NM,,,,,,true,,,,,,2,,381063,,,,
26027,,,1.19,(5)YRX[01] BLHR (4076) UR [01],9,NM,,,,,,true,,,,,,2,,381066,,,,
26028,,,0.46,(5)YRX[01] BLHR (4077) UR [01],9,NM,,,,,,true,,,,,,2,,381069,,,,
26029,,,1.83,(5)YRX[01] BLHR (4078) UR [01],9,NM,,,,,,true,,,,,,2,,381072,,,,
26030,,,6.61,(09)YRF[01]-BLHR-079-2-t-RF[01],3,NM,,,,,,true,,,,,,2,,381075,,,,
26031,,,0.66,(5)YRX[01] BLHR (4080) UR [01],9,NM,,,,,,true,,,,,,2,,381078,,,,
26032,,,0.47,(5)YRX[01] BLHR (4081) UR [01],9,NM,,,,,,true,,,,,,2,,381081,,,,
26033,,,1.58,(5)YRX[01] BLHR (4082) UR [01],9,NM,,,,,,true,,,,,,2,,381084,,,,
26034,,,1.58,(5)YRX[01] BLHR (4083) UR [01],9,NM,,,,,,true,,,,,,2,,381087,,,,
26035,,,0.66,(5)YRX[01] BLHR (4084) UR [01],9,NM,,,,,,true,,,,,,2,,381090,,,,
26036,,,1.77,(5)YRX[01] BLHR (4085) UR [01],9,NM,,,,,,true,,,,,,2,,381093,,,,
26037,,,1.44,(09)YRF[01]-BLHR-086-2-t-RF[01],1,NM,,,,,,true,,,,,,2,,381096,,,,
26038,,,12.93,(5)YRX[01] BLHR (4088) UR [01],4,NM,,,,,,true,,,,,,2,,381102,,,,
26039,,,10.4,(09)YRF[01]-BLHR-088-2-t-RF[01],1,NM,,,,,,true,,,,,,2,,381102,,,,
26040,,,2.93,E&F,1,NM,,,,,,true,,,,,,2,,381105,,,,
26041,,,19.14,(5)YRX[01] BLHR (3090) ScR [01],9,NM,,,,,,true,,,,,,2,,381108,,,,
26042,,,1.58,(5)YRX[01] BLHR (4091) UR [01],9,NM,,,,,,true,,,,,,2,,381111,,,,
26043,,,24.06,(09)YRF[01]-BLHR-092-2-t-RF[01],1,NM,,,,,,true,,,,,,2,,381114,,,,
26044,,,0.69,(5)YRX[01] BLHR (4062) UR [01],9,NM,,,,,,true,,,,,,2,,381120,,,,
26045,,,0.66,(5)YRX[01] BLHR (4063) UR [01],9,NM,,,,,,true,,,,,,2,,381123,,,,
26046,,,87.76,CGC 6-2,7,NM,,,,,,false,,,,,,2,,382877,,,,
26047,,,86.09,CGC 3,1,NM,,,,,,false,,,,,,2,,382877,,,,
26048,,,32.84,Y C02 GC WCQ,1,NM,,,,,,false,,,,,,2,,382882,,,,
26049,,,155.99,CGC 0 AP ULTI,6,NM,,,,,,false,,,,,,2,,382887,,,,
26050,,,1.13,(5)YRX[01] OP11 (5004) SR [01],6,NM,,,,,,false,,,,,,2,,382892,,,,
26051,,,1.5,R22/F,2,NM,,,,,,false,,,,,,2,,382897,,,,
26052,,,1.13,(5)YRX[01] OP11 (5006) SR [01],9,NM,,,,,,false,,,,,,2,,382902,,,,
26053,,,3.27,R22/F,2,NM,,,,,,false,,,,,,2,,382907,,,,
26054,,,3.89,(3)YRF[01] OP11 (008) [01]-R21/F,1,NM,,,,,,false,,,,,,2,,382912,,,,
26055,,,2.1,R21/F,1,NM,,,,,,false,,,,,,2,,382917,,,,
26056,,,1.77,R21/F,3,NM,,,,,,false,,,,,,2,,382922,,,,
26057,,,1.65,(09)YRF[01]-OP11-010-2-f-RF[01],1,NM,,,,,,false,,,,,,2,,382922,,,,
26058,,,1.65,(09)YRF[01]-OP11-011-2-f-RF[01],5,NM,,,,,,false,,,,,,2,,382927,,,,
26059,,,2.1,(5)YRX[01] OP11 (5012) SR [01],8,NM,,,,,,false,,,,,,2,,382932,,,,
26060,,,0.68,(5)YRX[01] OP11 (7013) C [01],6,NM,,,,,,false,,,,,,2,,382937,,,,
26061,,,0.68,(5)YRX[01] OP11 (7014) C [01],9,NM,,,,,,false,,,,,,2,,382942,,,,
26062,,,0.68,(5)YRX[01] OP11 (7015) C [01],9,NM,,,,,,false,,,,,,2,,382947,,,,
26063,,,0.55,(08)YRG[01]-OP11-1NM-016-2-f-RG[01],6,NM,,,,,,false,,,,,,2,,382952,,,,
26064,,,0.69,(5)YRX[01] OP11 (7018) C [01],9,NM,,,,,,false,,,,,,2,,382962,,,,
26065,,,0.68,(5)YRX[01] OP11 (7021) C [01],9,NM,,,,,,false,,,,,,2,,382977,,,,
26066,,,0.68,(5)YRX[01] OP11 (7022) C [01],9,NM,,,,,,false,,,,,,2,,382982,,,,
26067,,,0.68,(5)YRX[01] OP11 (7023) C [01],9,NM,,,,,,false,,,,,,2,,382987,,,,
26068,,,0.68,(5)YRX[01] OP11 (7024) C [01],9,NM,,,,,,false,,,,,,2,,382992,,,,
26069,,,0.69,(5)YRX[01] OP11 (7025) C [01],9,NM,,,,,,false,,,,,,2,,382997,,,,
26070,,,3.49,(5)YRX[01] RIRA (3000) ScR [01],2,NM,,,,,,false,,,,,,2,,383457,,,,
26071,,,0.66,(5)YRX[01] RIRA (7001) C [01],9,NM,,,,,,true,,,,,,2,,383462,,,,
26072,,,0.66,(5)YRX[01] RIRA (7002) C [01],9,NM,,,,,,true,,,,,,2,,383467,,,,
26073,,,6.02,(5)YRX[01] RIRA (4003) UR [01],2,NM,,,,,,true,,,,,,2,,383472,,,,
26074,,,0.66,(5)YRX[01] RIRA (7005) C [01],9,NM,,,,,,true,,,,,,2,,383482,,,,
26075,,,0.3,(08)YRG[01]-RIRA-1NM-006-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,383487,,,,
26076,,,0.66,(5)YRX[01] RIRA (7006) C [01],1,NM,,,,,,true,,,,,,2,,383487,,,,
26077,,,0.25,(08)YRG[01]-RIRA-2EX-006-2-t-RG[01],1,EX,,,,,,true,,,,,,2,,383487,,,,
26078,,,0.3,(08)YRG[01]-RIRA-1NM-006-2-f-RG[01],5,NM,,,,,,false,,,,,,2,,383487,,,,
26079,,,0.3,(08)YRG[01]-RIRA-1NM-007-2-t-RG[01],3,NM,,,,,,true,,,,,,2,,383492,,,,
26080,,,0.66,(5)YRX[01] RIRA (7007) C [01],2,NM,,,,,,true,,,,,,2,,383492,,,,
26081,,,0.3,(08)YRG[01]-RIRA-1NM-007-2-f-RG[01],4,NM,,,,,,false,,,,,,2,,383492,,,,
26082,,,0.3,(08)YRG[01]-RIRA-1NM-009-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,383502,,,,
26083,,,0.66,(5)YRX[01] RIRA (7010) C [01],9,NM,,,,,,true,,,,,,2,,383507,,,,
26084,,,0.68,(5)YRX[01] RIRA (5011) SR [01],9,NM,,,,,,true,,,,,,2,,383512,,,,
26085,,,1.19,(5)YRX[01] RIRA (6014) R [01],7,NM,,,,,,true,,,,,,2,,383527,,,,
26086,,,1.58,(5)YRX[01] RIRA (6015) R [01],2,NM,,,,,,true,,,,,,2,,383532,,,,
26087,,,1.25,(5)YRX[01] RIRA (6016) R [01],6,NM,,,,,,true,,,,,,2,,383537,,,,
26088,,,0.3,(08)YRG[01]-RIRA-1NM-017-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,383542,,,,
26089,,,0.66,(5)YRX[01] RIRA (6018) R [01],1,NM,,,,,,false,,,,,,2,,383547,,,,
26090,,,0.3,(08)YRG[01]-RIRA-1NM-019-2-t-RG[01],8,NM,,,,,,true,,,,,,2,,383552,,,,
26091,,,0.66,(5)YRX[01] RIRA (7019) C [01],1,NM,,,,,,true,,,,,,2,,383552,,,,
26092,,,0.3,(08)YRG[01]-RIRA-1NM-020-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,383557,,,,
26093,,,0.68,(5)YRX[01] RIRA (5021) SR [01],9,NM,,,,,,true,,,,,,2,,383562,,,,
26094,,,0.68,(5)YRX[01] RIRA (5022) SR [01],9,NM,,,,,,true,,,,,,2,,383567,,,,
26095,,,0.68,(5)YRX[01] RIRA (5023) SR [01],6,NM,,,,,,true,,,,,,2,,383572,,,,
26096,,,0.66,(5)YRX[01] RIRA (6024) R [01],7,NM,,,,,,true,,,,,,2,,383577,,,,
26097,,,0.66,(5)YRX[01] RIRA (7025) C [01],9,NM,,,,,,true,,,,,,2,,383582,,,,
26098,,,0.66,(5)YRX[01] RIRA (7026) C [01],1,NM,,,,,,true,,,,,,2,,383587,,,,
26099,,,0.68,(5)YRX[01] RIRA (5027) SR [01],9,NM,,,,,,true,,,,,,2,,383592,,,,
26100,,,8.13,R21/F,1,NM,,,,,,true,,,,,,2,,383597,,,,
26101,,,22.38,(5)YRX[01] RIRA (3029) ScR [01],3,NM,,,,,,true,,,,,,2,,383602,,,,
26102,,,0.66,(5)YRX[01] RIRA (7030) C [01],9,NM,,,,,,true,,,,,,2,,383607,,,,
26103,,,0.66,(5)YRX[01] RIRA (7031) C [01],9,NM,,,,,,true,,,,,,2,,383612,,,,
26104,,,0.66,(5)YRX[01] RIRA (6032) R [01],9,NM,,,,,,true,,,,,,2,,383617,,,,
26105,,,0.3,(08)YRG[01]-RIRA-1NM-033-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,383622,,,,
26106,,,2.24,(5)YRX[01] RIRA (4034) UR [01],9,NM,,,,,,true,,,,,,2,,383627,,,,
26107,,,0.66,(5)YRX[01] RIRA (7035) C [01],6,NM,,,,,,true,,,,,,2,,383632,,,,
26108,,,0.66,(5)YRX[01] RIRA (7036) C [01],9,NM,,,,,,true,,,,,,2,,383637,,,,
26109,,,0.66,(5)YRX[01] RIRA (7037) C [01],8,NM,,,,,,true,,,,,,2,,383642,,,,
26110,,,0.3,(08)YRG[01]-RIRA-1NM-037-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,383642,,,,
26111,,,3.21,(5)YRX[01] RIRA (4039) UR [01],1,NM,,,,,,true,,,,,,2,,383652,,,,
26112,,,22.15,R21/F,1,NM,,,,,,true,,,,,,2,,383662,,,,
26113,,,0.68,(5)YRX[01] RIRA (5047) SR [01],9,NM,,,,,,true,,,,,,2,,383692,,,,
26114,,,0.66,(5)YRX[01] RIRA (7049) C [01],9,NM,,,,,,true,,,,,,2,,383702,,,,
26115,,,0.66,(5)YRX[01] RIRA (7050) C [01],5,NM,,,,,,true,,,,,,2,,383707,,,,
26116,,,0.66,(5)YRX[01] RIRA (7051) C [01],4,NM,,,,,,true,,,,,,2,,383712,,,,
26117,,,0.66,(5)YRX[01] RIRA (7052) C [01],9,NM,,,,,,true,,,,,,2,,383717,,,,
26118,,,0.66,(5)YRX[01] RIRA (6053) R [01],6,NM,,,,,,true,,,,,,2,,383722,,,,
26119,,,0.66,(5)YRX[01] RIRA (7054) C [01],7,NM,,,,,,true,,,,,,2,,383727,,,,
26120,,,0.3,(08)YRG[01]-RIRA-1NM-054-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,383727,,,,
26121,,,0.66,(5)YRX[01] RIRA (7057) C [01],9,NM,,,,,,true,,,,,,2,,383742,,,,
26122,,,0.66,(5)YRX[01] RIRA (7060) C [01],8,NM,,,,,,true,,,,,,2,,383757,,,,
26123,,,0.3,(08)YRG[01]-RIRA-1NM-060-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,383757,,,,
26124,,,0.3,(08)YRG[01]-RIRA-1NM-061-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,383762,,,,
26125,,,0.66,(5)YRX[01] RIRA (7062) C [01],9,NM,,,,,,true,,,,,,2,,383767,,,,
26126,,,1.19,(5)YRX[01] RIRA (5063) SR [01],9,NM,,,,,,true,,,,,,2,,383772,,,,
26127,,,0.66,(5)YRX[01] RIRA (7064) C [01],9,NM,,,,,,true,,,,,,2,,383777,,,,
26128,,,0.66,(5)YRX[01] RIRA (7065) C [01],9,NM,,,,,,true,,,,,,2,,383782,,,,
26129,,,0.66,(5)YRX[01] RIRA (7066) C [01],9,NM,,,,,,true,,,,,,2,,383787,,,,
26130,,,0.3,(08)YRG[01]-RIRA-1NM-071-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,383812,,,,
26131,,,0.3,(08)YRG[01]-RIRA-1NM-071-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,383812,,,,
26132,,,0.66,(5)YRX[01] RIRA (7073) C [01],9,NM,,,,,,true,,,,,,2,,383822,,,,
26133,,,0.66,(5)YRX[01] RIRA (7074) C [01],9,NM,,,,,,true,,,,,,2,,383827,,,,
26134,,,0.66,(5)YRX[01] RIRA (7075) C [01],9,NM,,,,,,true,,,,,,2,,383832,,,,
26135,,,11.14,(5)YRX[01] RIRA (3076) ScR [01],9,NM,,,,,,true,,,,,,2,,383837,,,,
26136,,,1.19,(5)YRX[01] RIRA (5077) SR [01],5,NM,,,,,,true,,,,,,2,,383842,,,,
26137,,,0.66,(5)YRX[01] RIRA (7078) C [01],9,NM,,,,,,true,,,,,,2,,383847,,,,
26138,,,0.66,(5)YRX[01] RIRA (7079) C [01],9,NM,,,,,,true,,,,,,2,,383852,,,,
26139,,,0.66,(5)YRX[01] RIRA (7080) C [01],9,NM,,,,,,true,,,,,,2,,383857,,,,
26140,,,1.19,(5)YRX[01] RIRA (6083) R [01],9,NM,,,,,,true,,,,,,2,,383872,,,,
26141,,,0.66,(5)YRX[01] RIRA (7084) C [01],9,NM,,,,,,true,,,,,,2,,383877,,,,
26142,,,11.91,(2)YCF[04] (UR) RIRA (4085) [04],1,NM,,,,,,true,,,,,,2,,383882,,,,
26143,,,1.19,(5)YRX[01] RIRA (5086) SR [01],9,NM,,,,,,true,,,,,,2,,383887,,,,
26144,,,1.19,(5)YRX[01] RIRA (5087) SR [01],9,NM,,,,,,true,,,,,,2,,383892,,,,
26145,,,7.73,(2)YCF[04] (UR) RIRA (4088) [04],2,NM,,,,,,true,,,,,,2,,383897,,,,
26146,,,2,(5)YRX[01] RIRA (5089) SR [01],9,NM,,,,,,true,,,,,,2,,383902,,,,
26147,,,1.19,(5)YRX[01] RIRA (5090) SR [01],6,NM,,,,,,true,,,,,,2,,383907,,,,
26148,,,0.66,(5)YRX[01] RIRA (7092) C [01],8,NM,,,,,,true,,,,,,2,,383917,,,,
26149,,,0.3,(08)YRG[01]-RIRA-1NM-092-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,383917,,,,
26150,,,0.66,(5)YRX[01] RIRA (7094) C [01],9,NM,,,,,,true,,,,,,2,,383927,,,,
26151,,,1.19,(5)YRX[01] RIRA (5095) SR [01],9,NM,,,,,,true,,,,,,2,,383932,,,,
26152,,,1.19,(5)YRX[01] RIRA (5096) SR [01],9,NM,,,,,,true,,,,,,2,,383937,,,,
26153,,,0.66,(5)YRX[01] RIRA (7097) C [01],9,NM,,,,,,true,,,,,,2,,383942,,,,
26154,,,3.18,(5)YRX[01] RIRA (4098) UR [01],1,NM,,,,,,false,,,,,,2,,383947,,,,
26155,,,0.66,(5)YRX[01] RIRA (7099) C [01],9,NM,,,,,,true,,,,,,2,,383952,,,,
26156,,,212.57,CGC 3,1,NM,,,,,,true,,,,,,2,,387822,,,,
